image_id,image_name,pred_index,pred_label_maskrcnn,pred_score_maskrcnn,iou_with_matched_gt,gt_label,original_area,aspect_ratio,circularity,solidity,mean_intensity,std_intensity,mrcnn_prob_other,mrcnn_prob_rbc,mrcnn_prob_cbc
1,patch_000001.png,39,0,0.3829059302806854,0.9173344580345846,1,2370.0,0.9473684210526315,0.9081197294131328,0.9809602649006622,51.11935806274414,26.279903411865234,0.3829059302806854,0.3085470348596573,0.3085470348596573
1,patch_000001.png,40,1,0.3742002844810486,0.7647058823529411,0,629.0,0.43902439024390244,0.706150818713388,0.9782270606531882,40.30280685424805,22.30633544921875,0.3128998577594757,0.3742002844810486,0.3128998577594757
1,patch_000001.png,41,1,0.3658490777015686,0.721042471042471,1,1035.0,1.5333333333333334,0.7287027896984102,0.9645852749301025,9.572956085205078,7.774265766143799,0.3170754611492157,0.3658490777015686,0.3170754611492157
1,patch_000001.png,42,1,0.3630984425544739,0.9187612208258528,1,2226.0,0.734375,0.8053682681536996,0.9674054758800521,51.6349983215332,25.118532180786133,0.31845077872276306,0.3630984425544739,0.31845077872276306
1,patch_000001.png,43,0,0.3474925756454468,0.9303529411764706,1,2124.0,0.8703703703703703,0.887730967364443,0.982878297084683,38.61854934692383,19.360685348510742,0.3474925756454468,0.3262537121772766,0.3262537121772766
1,patch_000001.png,44,0,0.3024872839450836,0.8743645606390704,1,1377.0,1.1578947368421053,0.8460531947992483,0.9828693790149893,36.11185836791992,23.5975284576416,0.3024872839450836,0.3487563580274582,0.3487563580274582
1,patch_000001.png,45,0,0.30077749490737915,0.924187725631769,1,2215.0,0.71875,0.813690671643807,0.9693654266958425,51.689186096191406,25.16378402709961,0.30077749490737915,0.3496112525463104,0.3496112525463104
1,patch_000001.png,46,1,0.28844285011291504,0.8422913719943423,0,1414.0,1.0,0.928650406078439,0.9805825242718447,62.377071380615234,36.562225341796875,0.3557785749435425,0.28844285011291504,0.3557785749435425
1,patch_000001.png,47,0,0.284094899892807,0.8298429319371727,1,371.0,1.6470588235294117,0.7819889780087123,0.973753280839895,42.27609634399414,18.275819778442383,0.284094899892807,0.3579525500535965,0.3579525500535965
1,patch_000001.png,49,1,0.18884915113449097,0.823960880195599,1,407.0,0.27906976744186046,0.5040858694756646,0.969047619047619,20.378795623779297,10.723531723022461,0.4055754244327545,0.18884915113449097,0.4055754244327545
1,patch_000001.png,50,0,0.1859028935432434,0.8290067720090294,2,1748.0,0.8363636363636363,0.8342394673637432,0.9694952856350527,41.298500061035156,27.15479278564453,0.1859028935432434,0.4070485532283783,0.4070485532283783
1,patch_000001.png,51,2,0.18328045308589935,0.9122715404699739,2,1915.0,1.0208333333333333,0.9182906723930742,0.9800409416581372,38.78620147705078,25.689069747924805,0.4083597734570503,0.4083597734570503,0.18328045308589935
1,patch_000001.png,52,1,0.18065069615840912,0.8243052284503062,2,2117.0,0.6617647058823529,0.7524928208272718,0.9540333483551149,53.33004379272461,33.37678146362305,0.40967465192079544,0.18065069615840912,0.40967465192079544
1,patch_000001.png,53,1,0.17366446554660797,0.8521859819569744,0,1383.0,1.075,0.8399800062494258,0.9794617563739377,70.05807495117188,38.46944046020508,0.413167767226696,0.17366446554660797,0.413167767226696
1,patch_000001.png,54,2,0.16713212430477142,0.6175710594315246,0,774.0,2.1739130434782608,0.6061914612118862,0.9393203883495146,34.235591888427734,17.09819221496582,0.4164339378476143,0.4164339378476143,0.16713212430477142
1,patch_000001.png,55,1,0.1613796353340149,0.882800608828006,1,1971.0,1.04,0.9179006819041794,0.9820627802690582,45.96090316772461,28.557170867919922,0.41931018233299255,0.1613796353340149,0.41931018233299255
1,patch_000001.png,56,2,0.15335410833358765,0.9318811881188119,1,2490.0,0.5616438356164384,0.7963254938437643,0.9795436664044059,26.462411880493164,15.267065048217773,0.4233229458332062,0.4233229458332062,0.15335410833358765
1,patch_000001.png,58,2,0.11916348338127136,0.9424531404143374,1,3026.0,0.5108695652173914,0.6665274872929449,0.9380037197768134,34.64822006225586,14.83678150177002,0.4404182583093643,0.4404182583093643,0.11916348338127136
1,patch_000001.png,59,1,0.10412172973155975,0.552,0,125.0,0.23076923076923078,0.5613281547801177,0.9615384615384616,18.07819366455078,10.858452796936035,0.4479391351342201,0.10412172973155975,0.4479391351342201
1,patch_000001.png,61,1,0.0902666375041008,0.79125,2,800.0,0.3333333333333333,0.5878771432463208,0.9779951100244498,45.494197845458984,22.140052795410156,0.4548666812479496,0.0902666375041008,0.4548666812479496
1,patch_000001.png,62,2,0.08649391680955887,0.7622282608695652,0,736.0,0.7428571428571429,0.865808502299824,0.9595827900912647,25.607494354248047,10.960365295410156,0.45675304159522057,0.45675304159522057,0.08649391680955887
1,patch_000001.png,63,1,0.07790659368038177,0.8489054991991457,0,1836.0,1.3571428571428572,0.8514696998629488,0.9765957446808511,56.61579513549805,33.430198669433594,0.4610467031598091,0.07790659368038177,0.4610467031598091
1,patch_000001.png,64,1,0.05322708562016487,0.5967540574282147,0,801.0,2.0,0.6589001947095543,0.9401408450704225,33.44484329223633,17.324832916259766,0.47338645718991756,0.05322708562016487,0.47338645718991756
1,patch_000001.png,65,0,0.05321057140827179,0.6019190871369294,1,3296.0,0.5806451612903226,0.19477668371490245,0.7322817151744057,34.39583206176758,14.839262008666992,0.05321057140827179,0.4733947142958641,0.4733947142958641
1,patch_000001.png,66,1,0.051802027970552444,0.8490127758420442,2,1691.0,0.8518518518518519,0.8212892666011729,0.9618885096700797,42.0886344909668,27.107532501220703,0.4740989860147238,0.051802027970552444,0.4740989860147238
1,patch_000001.png,67,1,0.05013249069452286,0.6221161495624503,0,848.0,0.5853658536585366,0.815892215871544,0.9702517162471396,74.76728820800781,36.68806076049805,0.47493375465273857,0.05013249069452286,0.47493375465273857
2,patch_000002.png,0,0,0.9900057911872864,0.7764127764127764,0,811.0,1.0666666666666667,0.9181584173284622,0.9818401937046005,76.67667388916016,36.46875,0.9900057911872864,0.0049971044063568115,0.0049971044063568115
2,patch_000002.png,1,0,0.9579375982284546,0.7321814254859611,0,463.0,1.5789473684210527,0.8123976977677357,0.9665970772442589,56.95758819580078,26.79825782775879,0.9579375982284546,0.021031200885772705,0.021031200885772705
2,patch_000002.png,2,0,0.9387426376342773,0.7851037851037851,0,758.0,0.5853658536585366,0.7601507552923166,0.9768041237113402,49.82351303100586,26.155864715576172,0.9387426376342773,0.030628681182861328,0.030628681182861328
2,patch_000002.png,3,0,0.9231774806976318,0.7686915887850467,2,856.0,0.8333333333333334,0.9109025280549014,0.976054732041049,18.064783096313477,10.007243156433105,0.9231774806976318,0.03841125965118408,0.03841125965118408
2,patch_000002.png,4,0,0.9227723479270935,0.7703507610853739,0,1498.0,1.0,0.8994363450796052,0.9790849673202614,49.72065734863281,27.051340103149414,0.9227723479270935,0.03861382603645325,0.03861382603645325
2,patch_000002.png,5,2,0.9023268818855286,0.8862275449101796,2,1837.0,0.7678571428571429,0.9080966527003878,0.9807794981313401,55.67107391357422,24.911972045898438,0.04883655905723572,0.04883655905723572,0.9023268818855286
2,patch_000002.png,6,0,0.8850471377372742,0.8236514522821576,0,1446.0,1.05,0.9337819303968408,0.9836734693877551,61.34310531616211,36.8541259765625,0.8850471377372742,0.057476431131362915,0.057476431131362915
2,patch_000002.png,7,2,0.8802101016044617,0.702059202059202,2,1447.0,0.7272727272727273,0.7212357557910305,0.914087176247631,34.02631378173828,19.17081069946289,0.059894949197769165,0.059894949197769165,0.8802101016044617
2,patch_000002.png,8,0,0.8694108724594116,0.8687150837988827,0,1390.0,1.075,0.8442315319498929,0.9788732394366197,70.064208984375,38.25081253051758,0.8694108724594116,0.06529456377029419,0.06529456377029419
2,patch_000002.png,9,0,0.8456551432609558,0.7303543913713405,0,633.0,1.2,0.8217841657466806,0.9829192546583851,82.04234313964844,47.25808334350586,0.8456551432609558,0.0771724283695221,0.0771724283695221
2,patch_000002.png,10,0,0.8022716045379639,0.907061266874351,2,1926.0,1.0208333333333333,0.9235654491013375,0.9826530612244898,38.59946060180664,25.740131378173828,0.8022716045379639,0.09886419773101807,0.09886419773101807
2,patch_000002.png,11,1,0.8010943531990051,0.9387402933563417,1,2318.0,0.9473684210526315,0.9116328711791806,0.9813717188823031,51.829586029052734,26.054309844970703,0.09945282340049744,0.8010943531990051,0.09945282340049744
